googlesyndication.com,usmagazine.com;hakaik24.com;vozpopuli.com;dvadi.com;vrutal.com,9,0.000493116192009
wo-x.cn,dsmi.cc;9rsm.com;yuewz.com;haiwaiyy.com;yueyuyy.com,9,0.000216918971864
porngray.com,pornodingue.com;heuteporno.com;pornjam.com;kalporn.com;sexoquente.tv,8,0.00033911423442
mileporn.com,pornodoido.com;voglioporno.com;canalporno.com;pornburst.xxx;bubbaporn.com,7,0.000349301467744
wayfair.com,wayfair.com;allmodern.com;wayfair.ca;jossandmain.com;wayfair.co.uk,7,0.0012227521961
vimeo.com,marieclairearabia.com;misterhorse.tv;gitkraken.com;bando.com;libertypr.com,6,0.0002069544486
geetest.com,sdxy.gov.cn;zhenai.com;eeban.com;jinshangdai.com;hebscztxyxx.gov.cn,5,0.000159991888638
moatads.com,stuff.co.nz;eatingwell.com;clublexus.com;woodtv.com;texasmonthly.com,5,0.000431493750485
openxt.cn,zhainanfulishe.net;keaidian.com;yangqiu.cn;8fkd.com;jokeji.cn,5,0.000120142499581
connatix.com,newsobserver.com;thestate.com;kansascity.com;zehabesha.com;wsmv.com,5,0.000262772347931
maps.googleapis.com,uab.cat;aiims.edu;uab.es;ocadu.ca,4,0.000145461712571
rawgit.com,linkrex.net;tirexo.net;extrawiki.com;cshort.org,4,0.000142621347147
ihg.com,ihg.com;holidayinn.com;intercontinental.com;hiexpress.com,4,0.000433589501523
pxi.pub,thoughtcatalog.com;realgm.com;thehindubusinessline.com;quotecatalog.com,4,0.000391868404096
citi.com,citi.com;citibank.com;citicards.com;accountonline.com,4,0.00189818016063
asos.com,asos.com;asos.fr;asos.de,3,0.00277786150847
logmeininc.com,gotomeeting.com;gotowebinar.com;gotoassist.com,3,0.00155522773374
hotels.com,hotels.com;hoteles.com;hoteis.com,3,0.0016145361732
fengkongcloud.com,bolo.me;6.cn;lianbijr.com,3,6.5918838042e-05
united.com,united.com;mileageplus.com;unitedwifi.com,3,0.00087218255751
nike.com,nike.com;converse.com;jordan.com,3,0.00221059790369
qualtrics.com,canadapost.ca;epost.ca;decathlon.com.br,3,0.000261607449111
wellsfargo.com,wellsfargo.com;wf.com;wellsfargoadvisors.com,3,0.00375415537652
queit.in,busbud.com;giftcardmall.com;giftcards.com,3,9.19792374646e-05
porn300.com,serviporno.com;pornodrome.tv,2,0.000530535373352
mmoframes.com,mmoframes.com;myhotzpic.com,2,0.00237957239474
cox.com,cox.com;cox.net,2,0.000414713746616
schwab.com,schwab.com;schwabplan.com,2,0.000725289101535
mycanal.fr,mycanal.fr;canal-plus.com,2,0.000235711526139
d167sl77k83rtf.cloudfront.net,dramamate.com;pinoytvshows.me,2,6.94344176417e-05
emirates.com,emirates.com;goldunionmobi.com,2,0.000446012672115
vroptimal-3dx-assets.com,tucasa.com;sievent.com,2,3.69432988618e-05
britishairways.com,britishairways.com;ba.com,2,0.000314352062785
traffichunt.com,3gptube.co;xxxfunk.com,2,3.43303098404e-05
granicus.com,govdelivery.com;granicus.com,2,0.000177190869078
epson.eu,epson.eu;epson-europe.com,2,4.48437619043e-05
clearstream.tv,fashionbeans.com;movietvtechgeeks.com,2,0.000144280495943
originplatform.com,sherdog.com;mandatory.com,2,0.000308666102736
groupon.com,groupon.com;groupon.hk,2,0.00150852539823
wetteronline.de,wetteronline.de;wetteronline.at,2,0.000858517467682
adform.net,boligsiden.dk;dk-kogebogen.dk,2,3.91569010773e-05
adcanvas.com,playtech.ro;europafm.ro,2,5.18580912312e-05
radial.com,gnc.com;hibbett.com,2,9.23424226956e-05
we-stats.com,banorte.com;ixe.com.mx,2,0.000188347367043
siemens.com,siemens.com;siemens-info.com,2,0.000272301288018
nordstrom.com,nordstrom.com;nordstrom.net,2,0.00111742102514
fncstatic.com,foxnews.com;foxbusiness.com,2,0.00434802664604
eat24.com,eat24.com;eat24hrs.com,2,6.80488851621e-05
johnlewis.com,johnlewis.com;johnlewis.co.uk,2,0.000191727839234
belgium.be,belgium.be;fgov.be,2,0.000244819271695
marriott.com,marriott.com;marriottrewards.com,2,0.000748519706516
westernunion.com,westernunion.com;wu.com,2,0.000262374972646
discover.com,discover.com;discovercard.com,2,0.00122248751635
autoscout24.it,autoscout24.it,1,0.000166666666667
momondo.fr,momondo.fr,1,1.85614849188e-05
adidas.ca,adidas.ca,1,3.41553384794e-05
groupon.co.uk,groupon.co.uk,1,0.000104788850466
klei.com,kleientertainment.com,1,2.68089327364e-05
justgetflux.com,justgetflux.com,1,6.41477965232e-05
momondo.fi,momondo.fi,1,1.09652729805e-05
golem.network,golem.network,1,1.03960910698e-05
rei.com,rei.com,1,0.000522466039707
jsdelivr.net,kanmsu.com,1,1.85037840238e-05
zazzle.com,zazzle.com,1,0.000170648464164
evowars.io,evowars.io,1,1.4321312978e-05
placeforshow.com,qip.ru,1,8.88020602078e-05
autoscout24.fr,autoscout24.fr,1,4.06437977565e-05
zalora.com.hk,zalora.com.hk,1,3.5792261713e-05
thenewstribune.com,thenewstribune.com,1,1.49102403531e-05
101.com,101.com,1,1.23438502938e-05
cbssports.com,cbssports.com,1,0.000890471950134
elle.com.hk,elle.com.hk,1,3.50532809871e-05
shopspring.com,shopspring.com,1,2.92440415265e-05
skyhives.com,skyhives.com,1,1.14735477357e-05
groupon.pl,groupon.pl,1,3.06776697242e-05
gfycat.com,gfycat.com,1,0.00348432055749
st8fm.com,statefarm.com,1,0.00019305019305
epson.co.uk,epson.co.uk,1,1.665001665e-05
wtop.com,wtop.com,1,7.49288176233e-05
creditonebank.com,creditonebank.com,1,0.000175901495163
alquds.com,alquds.com,1,2.37495843823e-05
checkfelix.com,checkfelix.com,1,2.05570973379e-05
instaplus.pro,instaplus.pro,1,1.29657962295e-05
bedbathandbeyond.ca,bedbathandbeyond.ca,1,4.27752587903e-05
idealista.com,idealista.com,1,0.000398565165405
lulus.com,lulus.com,1,0.000223713646532
octopart.com,octopart.com,1,5.38560965101e-05
s3-sa-east-1.amazonaws.com,polishop.com.br,1,2.92817194226e-05
danbolig.dk,danbolig.dk,1,1.60459556169e-05
compactappliance.com,compactappliance.com,1,1.64443932841e-05
kayak.co.jp,kayak.co.jp,1,2.04821498064e-05
local.ch,local.ch,1,3.78343611668e-05
stan.com.au,stan.com.au,1,9.26268988514e-05
beefree.io,beefree.io,1,1.0574513308e-05
jgchq.com,btbit.xyz,1,6.63129973475e-05
avvo.com,avvo.com,1,0.000149075730471
tipico.de,tipico.de,1,8.42601954837e-05
groupon.be,groupon.be,1,1.43482315805e-05
directv.com,directv.com,1,0.000335345405768
ncsecu.org,ncsecu.org,1,0.000125517760763
groupon.ie,groupon.ie,1,1.50734074945e-05
informa.com,informa.com,1,2.20017161339e-05
dropmefiles.com,dropmefiles.com,1,0.000104657247514
hotelscombined.com,hotelscombined.com,1,6.1508180588e-05
marriott.co.jp,marriott.co.jp,1,1.71747531129e-05
groupon.it,groupon.it,1,9.98003992016e-05
nordstromrack.com,nordstromrack.com,1,0.000266098988824
grubhub.com,grubhub.com,1,0.000383729854183
simplyhired.com,simplyhired.com,1,0.000114626318203
fidelity.com,fidelity.com,1,0.00155763239875
essential.com,essential.com,1,2.20726189162e-05
kayak.com,kayak.com,1,0.0010183299389
thestate.com,thestate.com,1,7.60225026608e-05
broadwayworld.com,broadwayworld.com,1,5.29801324503e-05
cheapflights.com,cheapflights.com,1,7.85545954438e-05
touchofmodern.com,touchofmodern.com,1,8.1719375664e-05
champssports.com,champssports.com,1,4.76440040021e-05
d2krftu0n4417x.cloudfront.net,photovisi.com,1,1.78034146949e-05
phila.gov,phila.gov,1,1.76009856552e-05
fresnobee.com,fresnobee.com,1,3.01386377336e-05
gala.fr,gala-news.fr,1,2.10601689026e-05
panerabread.com,panerabread.com,1,0.000159159637116
advocare.com,advocare.com,1,1.10586439891e-05
autoscout24.be,autoscout24.be,1,6.17474529176e-05
davidsbridal.com,davidsbridal.com,1,4.60320382987e-05
buybuybaby.com,buybuybaby.com,1,7.0997515087e-05
institutoaocp.org.br,institutoaocp.org.br,1,1.27749814763e-05
bankia.es,bankia.es,1,0.000249003984064
e-consulta.com,e-consulta.com,1,1.63623273774e-05
pstatic.gr,bestprice.gr,1,5.92522367719e-05
travelstart.de,travelstart.de,1,1.68466449907e-05
saatchiart.com,saatchiart.com,1,4.35881788859e-05
voici.fr,voici-news.fr,1,2.53440454165e-05
vans.de,vans.de,1,1.05676966648e-05
marriott.com.cn,marriott.com.cn,1,1.89465706707e-05
riyadonline.com,riyadonline.com,1,5.27509627051e-05
luisaviaroma.com,luisaviaroma.com,1,8.01089481695e-05
aljarida.com,aljarida.com,1,1.10150355235e-05
iffcotokio.co.in,iffcotokio.co.in,1,1.70491356088e-05
kayak.co.uk,kayak.co.uk,1,4.97636227917e-05
starhub.com,starhub.com,1,5.23395791898e-05
momondo.se,momondo.se,1,2.75353140403e-05
surge.sh,surge.sh,1,2.77354042435e-05
cdwg.com,cdwg.com,1,2.13456284153e-05
rltracker.pro,rltracker.pro,1,2.11913793469e-05
vans.co.uk,vans.co.uk,1,2.59403372244e-05
groupon.fr,groupon.fr,1,0.000107944732297
yarportal.ru,yarportal.ru,1,2.02269463379e-05
fingerhut.com,fingerhut.com,1,4.25586245053e-05
momondo.co.uk,momondo.co.uk,1,2.01942688665e-05
pizzahut.com,pizzahut.com,1,0.000233317778815
bit.ua,bit.ua,1,1.29654600145e-05
kayak.it,kayak.it,1,2.691065662e-05
locaweb.com.br,locaweb.com.br,1,5.55031359272e-05
jetboy.jp,jetboy.jp,1,2.08550573514e-05
bellinghamherald.com,bellinghamherald.com,1,1.31849585992e-05
qatarairways.com,qatarairways.com,1,0.000450856627592
discoverstudentloans.com,discoverstudentloans.com,1,2.43747867206e-05
landof10.com,landof10.com,1,3.9402655739e-05
quizup.com,quizup.com,1,1.62358747889e-05
khv.gov.ru,khv.gov.ru,1,1.13394112578e-05
empireblue.com,empireblue.com,1,1.01847513902e-05
us08jdsf-weqiruws-dqidu71-kdnfueska.s3.amazonaws.com,allrecipes.com.br,1,1.34233593299e-05
aeroflot.ru,aeroflot.ru,1,0.000258665287118
banggo.com,banggo.com,1,5.54538900904e-05
cformanalytics.com,moosejaw.com,1,3.78773531306e-05
washingtonmonthly.com,washingtonmonthly.com,1,2.35899129532e-05
renttherunway.com,renttherunway.com,1,8.23587547356e-05
finanz.ru,finanz.ru,1,2.56831723855e-05
bostonherald.com,bostonherald.com,1,3.89787565777e-05
kansas.com,kansas.com,1,2.62336367691e-05
autoscout24.es,autoscout24.es,1,1.84216343674e-05
kayak.es,kayak.es,1,3.5578325684e-05
zalora.sg,zalora.sg,1,2.37208530019e-05
pornglee.com,cumlouder.com,1,0.000285143997719
cheapflights.ca,cheapflights.ca,1,1.66231693735e-05
moh.gov.sa,moh.gov.sa,1,7.63941940413e-05
lightingdirect.com,lightingdirect.com,1,1.46952930976e-05
qvc.de,qvc.de,1,4.44780500823e-05
adidas.ru,adidas.ru,1,6.54664484452e-05
cbk-online.com,cbk-online.com,1,2.09367083307e-05
makeameme.org,makeameme.org,1,1.75787086681e-05
jcpenney.com,jcpenney.com,1,0.000388802488336
mcclatchydc.com,mcclatchydc.com,1,3.71761032009e-05
macromill.com,macromill.com,1,0.000234962406015
kbn.news,kbn.news,1,8.67453157529e-05
marijuanabreak.com,marijuanabreak.com,1,4.84637006882e-05
proofpositivemedia.com,collegexpress.com,1,1.18452536069e-05
epson.de,epson.de,1,1.49229231022e-05
cdw.ca,cdw.ca,1,1.01863075654e-05
weiwendata.com,wewen.io,1,1.14598732538e-05
gigatron.rs,gigatron.rs,1,2.74250610208e-05
ezcater.com,ezcater.com,1,3.67215041128e-05
navyfederal.org,navyfederal.org,1,0.000361794500724
spillad.com,lifeofpix.com,1,1.43293163483e-05
qvc.com,qvc.com,1,0.000188040616773
seekingalpha.com,seekingalpha.com,1,0.000621890547264
cdw.com,cdw.com,1,0.00012539184953
capital.fr,capital.fr,1,5.61482313307e-05
userede.com.br,userede.com.br,1,1.92071296865e-05
finishline.com,finishline.com,1,0.00010774701002
androidauthority.com,androidauthority.com,1,0.000337952010814
kayak.co.in,kayak.co.in,1,1.96213087413e-05
jjill.com,jjill.com,1,2.3981390441e-05
gamespot.com,gamespot.com,1,0.003300330033
charbroil.com,charbroil.com,1,1.18998036532e-05
delonghi.com,delonghi.com,1,1.88526289991e-05
d4c0ui3wizi5e.cloudfront.net,nachi.org,1,1.36888791546e-05
history.vn.ua,history.vn.ua,1,1.91497510532e-05
tractorsupply.com,tractorsupply.com,1,9.97705277861e-05
sears.com,sears.com,1,0.00032637075718
chiefarchitect.com,chiefarchitect.com,1,1.05687018464e-05
tacobell.com,tacobell.com,1,7.52502069381e-05
eas.pt,eas.pt,1,1.0466601076e-05
dk9z4pchmqfep.cloudfront.net,wimdu.de,1,1.73376330663e-05
loblaws.ca,loblaws.ca,1,1.27266942412e-05
ncl.com,ncl.com,1,6.06170818937e-05
sanluisobispo.com,sanluisobispo.com,1,2.02987983111e-05
ultimateears.com,ultimateears.com,1,1.49952015355e-05
eastbay.com,eastbay.com,1,0.000124968757811
gotogate.com,gotogate.com,1,1.93322636147e-05
momondo.es,momondo.es,1,1.72702623353e-05
asiamiles.com,asiamiles.com,1,3.23321154903e-05
pathoma.com,pathoma.com,1,5.44276928101e-05
time.com,time.com,1,0.00124688279302
connection.com,connection.com,1,1.07426386069e-05
soccerbible.com,soccerbible.com,1,1.37065160777e-05
vans.com,vans.com,1,0.000135888028265
trunkclub.com,trunkclub.com,1,2.30664544553e-05
leancloud.cn,leancloud.cn,1,7.8622533218e-05
sumo.com,sumo.com,1,4.04809132494e-05
gayjection.com,pichaloca.com,1,1.66594475727e-05
studentuniverse.com,studentuniverse.com,1,5.83941605839e-05
autoscout24.at,autoscout24.at,1,3.41401795773e-05
freepeople.com,freepeople.com,1,0.000118539592224
momondo.no,momondo.no,1,1.39161413323e-05
ceros.com,ceros.com,1,1.04239417093e-05
fiverr.com,fiverr.com,1,0.00184842883549
targetimg1.com,target.com,1,0.00216919739696
alliedelec.com,alliedelec.com,1,3.1652581268e-05
avnet.com,avnet.com,1,1.30308440078e-05
seamless.com,seamless.com,1,0.000219635405227
omnitagjs.com,mopo.de,1,8.73667656823e-05
sketchfab.com,sketchfab.com,1,0.000227066303361
ipsy.com,ipsy.com,1,6.23363670365e-05
cathaypacific.com,cathaypacific.com,1,0.000157158573
joomshaper.com,joomshaper.com,1,2.17689444239e-05
engineerjobs.com,engineerjobs.com,1,1.64549463569e-05
gucci.com,gucci.com,1,0.000272925764192
toyota.com.au,toyota.com.au,1,1.11245842187e-05
anl.gov,anl.gov,1,3.59647545406e-05
momondo.ro,momondo.ro,1,1.51098485993e-05
zuche.com,zuche.com,1,4.68033323973e-05
saksoff5th.com,saksoff5th.com,1,5.42387590172e-05
addroplet.com,washingtonexaminer.com,1,0.000121094696052
bostoncalling.com,bostoncalling.com,1,2.15401184707e-05
tiffany.com,tiffany.com,1,6.99105145414e-05
miamiherald.com,miamiherald.com,1,0.000168293503871
princess.com,princess.com,1,7.68875903429e-05
gilt.com,gilt.com,1,9.0106325464e-05
ipirani.ir,ipirani.ir,1,1.24071018251e-05
suzukibakery.com,suzukibakery.com,1,1.03252452246e-05
azcentral.com,azcentral.com,1,0.000146713615023
kuula.co,kuula.co,1,1.22807879354e-05
cabelas.com,cabelas.com,1,0.000194666147557
livingsocial.com,livingsocial.com,1,8.72828838265e-05
adage.com,adage.com,1,8.44880027036e-05
zazzle.co.uk,zazzle.co.uk,1,1.45401672119e-05
media-allrecipes.com,allrecipes.com,1,0.000822368421053
taxpolicycenter.org,taxpolicycenter.org,1,1.05328572482e-05
momondo.ru,momondo.ru,1,6.02264514575e-05
tjmylike.com,tjmylike.com,1,1.08198175779e-05
qut.edu.au,qut.edu.au,1,0.000148964695367
99designs.com,99designs.com,1,0.000151148730351
shopyourway.com,shopyourway.com,1,3.86817267523e-05
groupon.ca,groupon.ca,1,1.04910878209e-05
anthropologie.com,anthropologie.com,1,0.000219587176109
zalora.com.tw,zalora.com.tw,1,1.65423235348e-05
iberia.com,iberia.com,1,0.000121595330739
brooksbrothers.com,brooksbrothers.com,1,4.4165709743e-05
nireeka.com,nireeka.com,1,1.46993973247e-05
news.gr,news.gr,1,1.91659000307e-05
upwork.com,upwork.com,1,0.00148148148148
mtb.com,mtb.com,1,0.000108636610538
unitedhealthcareonline.com,unitedhealthcareonline.com,1,1.49354043761e-05
urbanoutfitters.com,urbanoutfitters.com,1,0.000563063063063
ba.com,ba.com,1,5.64206725344e-05
videostripe.com,videostripe.com,1,2.00779022608e-05
adidas.de,adidas.de,1,6.20385880017e-05
dsw.com,dsw.com,1,0.000222766763199
btstatic.com,subaru.com,1,7.24637681159e-05
thriftbooks.com,thriftbooks.com,1,8.78657411475e-05
momondo.it,momondo.it,1,1.9684264399e-05
dutchbanglabank.com,dutchbanglabank.com,1,2.55846082996e-05
smashcast.tv,gosugamers.net,1,0.000116618075802
centredaily.com,centredaily.com,1,1.2244548115e-05
carhartt.com,carhartt.com,1,1.5762925599e-05
icubeswire.com,icubeswire.com,1,6.67111407605e-05
kmart.com,kmart.com,1,0.000107828337287
homedepot.com,homedepot.com,1,0.00261780104712
gotogate.fr,gotogate.fr,1,1.73910018956e-05
goconqr.com,goconqr.com,1,7.6575541772e-05
marriott.co.uk,marriott.co.uk,1,1.04597039904e-05
dp2grqeda4qqm.cloudfront.net,omgyes.com,1,1.26821473412e-05
newsela.com,newsela.com,1,0.00024289531212
star-telegram.com,star-telegram.com,1,3.3280085197e-05
userty.com,cheapcaribbean.com,1,2.63386625227e-05
zalora.com.my,zalora.com.my,1,7.36322803917e-05
icao.int,icao.int,1,3.43383009409e-05
thebay.com,thebay.com,1,0.000107933081489
carphonewarehouse.com,carphonewarehouse.com,1,5.15836170432e-05
shoppersdrugmart.ca,shoppersdrugmart.ca,1,2.99724253687e-05
mojebanka.cz,mojebanka.cz,1,6.48634624116e-05
acura.com,acura.com,1,2.53787782656e-05
alipayobjects.com,alipay.com,1,0.0227272727273
singaporeair.com,singaporeair.com,1,9.10498042429e-05
99designs.com.br,99designs.com.br,1,1.06745231157e-05
360.cn,youxi.com,1,1.89272059659e-05
quantopian.com,quantopian.com,1,2.32029328507e-05
rackcdn.com,arise.com,1,2.52627324171e-05
greencarreports.com,greencarreports.com,1,2.67101151206e-05
openbank.es,openbank.es,1,4.52488687783e-05
anb.com.sa,anb.com.sa,1,3.07436898577e-05
usbank.com,usbank.com,1,0.000790513833992
santander.com.mx,santander-serfin.com,1,2.65943300888e-05
cabelas.ca,cabelas.ca,1,1.9402782359e-05
grundfos.com,grundfos.com,1,3.04404736538e-05
hotpads.com,hotpads.com,1,0.000173040318394
express.com,express.com,1,0.000129299198345
camex.az,camex.az,1,2.14086919289e-05
marthastewartweddings.com,marthastewartweddings.com,1,2.43735985181e-05
swoodoo.com,swoodoo.com,1,5.46746856206e-05
zerator.com,zerator.com,1,3.22591051324e-05
alkhaleejonline.net,alkhaleejonline.net,1,1.13628616231e-05
filmow.com,filmow.com,1,7.97003267713e-05
twinspires.com,twinspires.com,1,1.63888752315e-05
westjet.com,westjet.com,1,7.00819959352e-05
06movie.com,06movie.com,1,1.54028618517e-05
kayak.com.mx,kayak.com.mx,1,1.81758697154e-05
wowjobs.ca,wowjobs.ca,1,1.33788213258e-05
simplyhired.co.in,simplyhired.co.in,1,1.11409440836e-05
shatelland.com,shatelland.com,1,9.45894816496e-05
annals.org,annals.org,1,1.62879713332e-05
haozhaopian.net,fotor.com,1,0.000237304224015
target.com.au,target.com.au,1,6.02119460501e-05
choicehotels.com,choicehotels.com,1,8.25763831544e-05
kohls.com,kohls.com,1,0.000651465798046
atza.club,atza.club,1,1.19551442986e-05
papajohns.com,papajohns.com,1,0.000214776632302
idealista.pt,idealista.pt,1,4.22868741543e-05
abcnews.com,abcnews.go.com,1,0.000658761528327
videnskab.dk,videnskab.dk,1,1.06839889741e-05
ledger-enquirer.com,ledger-enquirer.com,1,1.32890365449e-05
thedigitalprojectmanager.com,thedigitalprojectmanager.com,1,1.51173865062e-05
americanfunds.com,americanfunds.com,1,4.23836568619e-05
sunnysports.com,sunnysports.com,1,1.10024315374e-05
epson.it,epson.it,1,1.30589218554e-05
adidas.se,adidas.se,1,1.3688129654e-05
karusel-tv.ru,karusel-tv.ru,1,1.06573450422e-05
marriott.com.au,marriott.com.au,1,1.2039199634e-05
360cities.net,360cities.net,1,1.85246934163e-05
alaskaair.com,alaskaair.com,1,0.000308928019771
tyingart.com,tyingart.com,1,1.31934824197e-05
allrecipes.com,allrecipes.com,1,0.000822368421053
northjersey.com,northjersey.com,1,3.02736740131e-05
quepasasalta.com.ar,quepasasalta.com.ar,1,1.01980460544e-05
hautelook.com,hautelook.com,1,5.4788516327e-05
footlocker.com,footlocker.com,1,0.000161030595813
amnesty.org,amnesty.org,1,3.37188522103e-05
snahp.it,snahp.it,1,0.000199362041467
priceline.com,priceline.com,1,0.000635727908455
mantruckandbus.com,man.eu,1,1.88971616463e-05
build.com,build.com,1,4.82858522453e-05
be-in.ru,be-in.ru,1,2.47745515806e-05
lq.com,lq.com,1,1.56899662666e-05
wnkhs.net,wnkhs.net,1,1.16018702215e-05
adidas.com.au,adidas.com.au,1,2.35260904343e-05
oktawave.com,conowego.pl,1,2.25606316977e-05
jaybirdsport.com,jaybirdsport.com,1,2.06291903043e-05
charlotteobserver.com,charlotteobserver.com,1,7.75314002171e-05
mundi.com.br,mundi.com.br,1,1.10122456171e-05
groupon.de,groupon.de,1,0.000108471634668
key.com,key.com,1,0.000104558762024
yoox.com,yoox.com,1,0.000268672756582
stubhub.com,stubhub.com,1,0.000506329113924
warriorplus.com,warriorplus.com,1,8.14067079127e-05
autoscout24.ro,autoscout24.ro,1,1.62517064292e-05
arrow.com,arrow.com,1,3.94524006786e-05
autoscout24.ru,autoscout24.ru,1,1.87698256283e-05
adidas.com,adidas.com,1,0.000404694455686
capitalone.com,capitalone.com,1,0.00227790432802
momondo.dk,momondo.dk,1,2.5463434508e-05
hulaporn.com,porn300.com,1,0.000474158368895
99designs.co.uk,99designs.co.uk,1,1.06637092646e-05
ambientplatform.vn,thegioidienanh.vn,1,1.02603039102e-05
kayak.com.au,kayak.com.au,1,1.09469074986e-05
dod.mil,dod.mil,1,1.73511703364e-05
workflowmax.com,workflowmax.com,1,3.84009830652e-05
tax.gov.ma,tax.gov.ma,1,1.78964511337e-05
npr.org,npr.org,1,0.00139082058414
anthem.com,anthem.com,1,9.79815794631e-05
simmons.edu,simmons.edu,1,1.64722936022e-05
staples.com,staples.com,1,0.000442086648983
ae.com,ae.com,1,0.000296296296296
rsvp.com.au,rsvp.com.au,1,1.54142581888e-05
mdedge.com,mdedge.com,1,2.36133084606e-05
openprocessing.org,openprocessing.org,1,1.9517526739e-05
buffalowildwings.com,buffalowildwings.com,1,5.38589971455e-05
cheapflights.co.uk,cheapflights.co.uk,1,2.53781341996e-05
xzw.com,xzw.com,1,2.1164021164e-05
elnuevoherald.com,elnuevoherald.com,1,5.77067343759e-05
momento360.com,iith.ac.in,1,2.32072406591e-05
billabong.com,billabong.com,1,2.44444987656e-05
worldmarktheclub.com,worldmarktheclub.com,1,1.0590976488e-05
xm-indonesia.com,xm-indonesia.com,1,9.04077389025e-05
cinematrix.net,cinematrix.net,1,1.07753976122e-05
momondo.com,momondo.com,1,8.42318059299e-05
autoscout24.de,autoscout24.de,1,0.000435729847495
starwoodhotels.com,starwoodhotels.com,1,0.000276243093923
docin.com,docin.com,1,0.000639795265515
marcus.com,marcus.com,1,2.63643553915e-05
michaelkors.com,michaelkors.com,1,7.14591967986e-05
lordandtaylor.com,lordandtaylor.com,1,7.28703636231e-05
audi.co.uk,audi.co.uk,1,2.29805814087e-05
epson.fr,epson.fr,1,1.44104677638e-05
drsfostersmith.com,drsfostersmith.com,1,2.79516994633e-05
daytondailynews.com,daytondailynews.com,1,1.91116887088e-05
zalora.co.id,zalora.co.id,1,3.66461448256e-05
soccer.com,soccer.com,1,2.77307894956e-05
wrangler.com,wrangler.com,1,1.04815210783e-05
pcoptimum.ca,pcoptimum.ca,1,9.79719800137e-05
tfi.uz,tfi.uz,1,1.02031446092e-05
kayak.de,kayak.de,1,2.83334277781e-05
cnn.io,cnn.com,1,0.01
autoscout24.com,autoscout24.com,1,4.60341573447e-05
realself.com,realself.com,1,0.000102595670463
udnfunlife.com,udnfunlife.com,1,2.07056485009e-05
credicard.com.br,credicard.com.br,1,4.61872430835e-05
delta.com,delta.com,1,0.00103412616339
idahostatesman.com,idahostatesman.com,1,1.87694733286e-05
realtimeboard.com,realtimeboard.com,1,3.70068832803e-05
shomoos.com.sa,shomoos.com.sa,1,1.03053474448e-05
pcprcl.com,pcprcl.com,1,1.0838111134e-05
volkswagen.co.uk,volkswagen.co.uk,1,1.93532155368e-05
harveynichols.com,harveynichols.com,1,5.23012552301e-05
kayak.com.br,kayak.com.br,1,1.83321417441e-05
